1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
1 80 3240 88560 1837620 30872016 437353560 5373200880 58433559570 571350360240 5085018206136 41604694413840 315502265971620 2232785266876080 14832073558533960 92947660966812816 551876736990451095 3116480397122547360 -1652377489215824176 -5610145353790637600 4511582627728059208 -5747181119628103776 2962306795336173872 -7715654469224287264 -6980129659332368052 -998288390784132640 4482332609699257392 3249838188156322208 9124963063006382792 -1002583215494344736 -4257610485419770928 5124262745482256544 7398492856929954603 -1721591380663744304 4044163744463788904 2104372609170610032 2110615371978727476 -5846951856573146032 3842371476259782552 -3983146672660534928 -4009995119838531974 -7237365210817763920 1988321460093982136 4354301997914817808 -7532223311836962172 9169258371400310192 -3555685495833465016 672318583860250000 -4370071771439605747 1007619748737666688 3706463596165753152 5107438012098691968 8609874051931039008 7869440678872162944 -89422257619384640 -6925772072639792256 -8790310214952548496 3298659934994206592 7473614948629254336 1222511374202379904 7136391634101075488 2467944284975593344 5612582970670300992 -525661928281699712 843086762057559414 164985066062019168 -8022416479277178320 -8671298442026304224 2956744925277903064 8480756543924725600 4875650305132950480 8222163284229100832 -1715450076887674916 2998177181226325408 9190297805569491984 -4741087586912202528 -8213001467488606344 -9212716397963980384 7234597814794823152 -3977548444119905312 -2601938611496815718 -6050582149806527424 1167895489711013152 -4387990998531354432 -609044596512701360 3165312560542447168 1783042918782706400 2978064785867932864 -4829549823244690824 -1862116041857008448 6136659559894605536 7815282767640780352 2495746835260873296 -1334772758563616576 -6773872945245912800 -4639832942362176448 3839800581291983594 5635852513313631456 -550188952499302800 -6579151068244065120 
1 81 3321 91881 1929501 32801517 470155077 5843355957 64276915527 635627275767 5720645481903 47325339895743 362827605867363 2595612872743443 17427686431277403 110375347398090219 662252084388541314 3778732481511088674 2126354992295264498 -3483790361495373102 1027792266232686106 -4719388853395417670 -1757082058059243798 8974007546426020554 1993877887093652502 995589496309519862 5477922106008777254 8727760294165099462 -594020716538069362 -1596603932032414098 -5854214417452185026 -729951671969928482 6668541184960026121 4946949804296281817 8991113548760070721 -7351257915778870863 -5240642543800143387 7359149673336262197 -7245222924113506867 7218374476935509821 3208379357096977847 -4028985853720786073 -2040664393626803937 2313637604288013871 -5218585707548948301 3950672663851361891 394987168017896875 1067305751878146875 -3302766019561458872 -2295146270823792184 1411317325341960968 6518755337440652936 -3318114684337859672 4551325994534303272 4461903736914918632 -2463868335724873624 7192565523032129496 -7955518615683215528 -481903667053961192 740607707148418712 7876999341249494200 -8101800447484464072 -2489217476814163080 -3014879405095862792 -2171792643038303378 -2006807576976284210 8417520017456089086 -253778424570215138 2702966500707687926 -7263021029077138090 -2387370723944187610 5834792560284913222 4119342483397238306 7117519664623563714 -2138926603516495918 -6880014190428698446 3353728415792246826 -5858987982171733558 1375609832623089594 -2601938611496815718 -5203877222993631436 7192284700909392756 8360180190620405908 3972189192089051476 3363144595576350116 6528457156118797284 8311500074901503684 -7157179212940115068 6460015037524745724 4597898995667737276 -7712185518147208804 103097249493571548 2598844084754444844 1264071326190828268 -5509801619055084532 8297109512292290636 -6309833980125277386 -673981466811645930 -1224170419310948730 -7803321487555013850 
1 82 3403 95284 2024785 34826302 504981379 6348337336 70625252863 706252528630 6426898010533 53752237906276 416579843773639 3012192716517082 20439879147794485 130815226545884704 793067310934426018 4571799792445514692 6698154784740779190 3214364423245406088 4242156689478092194 -477232163917325476 -2234314221976569274 6739693324449451280 8733571211543103782 -8717583365856927972 -3239661259848150718 5488099034316948744 4894078317778879382 3297474385746465284 -2556740031705719742 -3286691703675648224 3381849481284377897 8328799285580659714 -1126831239368821181 -8478089155147692044 4728012374761716185 -6359582025611573234 4841939123984471515 -6386430472789570280 -3178051115692592433 -7207036969413378506 9199042710669369173 -6934063758752168572 6294094607408434743 -8201976802449754982 -7806989634431858107 -6739683882553711232 8404294171594381512 6109147900770589328 7520465226112550296 -4407523510156348384 -7725638194494208056 -3174312199959904784 1287591536955013848 -1176276798769859776 6016288724262269720 -1939229891420945808 -2421133558474907000 -1680525851326488288 6196473489923005912 -1905326957561458160 -4394544434375621240 -7409423839471484032 8865527591199764206 6858720014223479996 -3170504042029982534 -3424282466600197672 -721315965892509746 -7984336994969647836 8075036354795716170 -4536915158628922224 -417572675231683918 6699946989391879796 4561020385875383878 -2318993804553314568 1034734611238932258 -4824253370932801300 -3448643538309711706 -6050582149806527424 7192284700909392756 -4062174671890766104 4298005518729639804 8270194710818691280 -6813404767314510220 -284947611195712936 8026552463705790748 869373250765675680 7329388288290421404 -6519456789751392936 4215101765810949876 4318199015304521424 6917043100058966268 8181114426249794536 2671312807194710004 -7478321754222550976 4658588339361723254 3984606872550077324 2760436453239128594 -5042885034315885256 
1 83 3486 98770 2123555 36949857 541931236 6890268572 77515521435 783768050065 7210666060598 60962903966874 477542747740513 3489735464257595 23929614612052080 154744841157936784 947812152092362802 5519611944537877494 -6228977344430894932 -3014612921185488844 1227543768292603350 750311604375277874 -1484002617601291400 5255690706848159880 -4457482155318287954 5271678552534335690 2032017292686184972 7520116327003133716 -6032549428927538518 -2735075043181073234 -5291815074886792976 -8578506778562441200 -5196657297278063303 3132141988302596411 2005310748933775230 -6472778406213916814 -1744766031452200629 -8104348057063773863 -3262408933079302348 8797904667840678988 5619853552148086555 -1587183417265291951 7611859293404077222 677795534651908650 6971890142060343393 -1230086660389411589 -9037076294821269696 2669983896334570688 -7372466005780599416 -1263318105010010088 6257147121102540208 1849623610946191824 -5876014583548016232 -9050326783507921016 -7762735246552907168 -8939012045322766944 -2922723321060497224 -4861953212481443032 -7283086770956350032 -8963612622282838320 -2767139132359832408 -4672466089921290568 -9067010524296911808 1970309709941155776 -7610906772568631634 -752186758345151638 -3922690800375134172 -7346973266975331844 -8068289232867841590 2394117845872062190 -7977589873041773256 5932239042038856136 5514666366807172218 -6232130717510499602 -1671110331635115724 -3990104136188430292 -2955369524949498034 -7779622895882299334 7218477639517540576 1167895489711013152 8360180190620405908 4298005518729639804 8596011037459279608 -1580538325431580728 -8393943092746090948 -8678890703941803884 -652338240236013136 217035010529662544 7546423298820083948 1026966509068691012 5242068274879640888 -8886476783525389304 -1969433683466423036 6211680742783371500 8882993549978081504 1404671795755530528 6063260135117253782 -8398877066042220510 -5638440612803091916 7765418426590574444 
1 84 3570 102340 2225895 39175752 581106988 7471375560 84986896995 868754947060 8079421007658 69042324974532 546585072715045 4036320536972640 27965935149024720 182710776306961504 1130522928399324306 6650134872937201800 421157528506306868 -2593455392679181976 -1365911624386578626 -615600020011300752 -2099602637612592152 3156088069235567728 -1301394086082720226 3970284466451615464 6002301759137800436 -4924325987568617464 7489868657213395634 4754793614032322400 -537021460854470576 -9115528239416911776 4134558537014576537 7266700525317172948 -9174732799458603438 2799232868037031364 1054466836584830735 -7049881220478943128 8134453920151306140 -1514385485717566488 4105468066430520067 2518284649165228116 -8316600131140246278 -7638804596488337628 -666914454427994235 -1897001114817405824 7512666664070876096 -8264093513304104832 2810184554624847368 1546866449614837280 7804013570717377488 -8793106892045982304 3777622598115553080 -5272704185392367936 5411304641764276512 -3527707403558490432 -6450430724618987656 7134360136609120928 -148726634347229104 -9112339256630067424 6567265684719651784 1894799594798361216 -7172210929498550592 -5201901219557394816 5633936081583525166 4881749323238373528 959058522863239356 -6387914744112092488 3990540096729617538 6384657942601679728 -1592931930440093528 4339307111598762608 -8592770595303616790 3621842760895435224 1950732429260319500 -2039371706928110792 -4994741231877608826 5672379945949643456 -5555886488242367584 -4387990998531354432 3972189192089051476 8270194710818691280 -1580538325431580728 -3161076650863161456 6891724330100299212 -1787166373841504672 -2439504614077517808 -2222469603547855264 5323953695272228684 6350920204340919696 -6853755594488991032 2706511695695171280 737078012228748244 6948758755012119744 -2614991768719350368 -1210319972963819840 4852940162153433942 -3545936903888786568 -9184377516691878484 -1418959090101304040 
1 85 3655 105995 2331890 41507642 622614630 8093990190 93080887185 961835834245 9041256841903 78083581816435 624668654531480 4660989191504120 32626924340528840 215337700647490344 1345860629046814650 7995995501984016450 8417153030490323318 5823697637811141342 4457786013424562716 3842185993413261964 1742583355800669812 4898671425036237540 3597277338953517314 7567561805405132778 -4876880509166618402 8645537576974315750 -2311337839521840232 2443455774510482168 1906434313656011592 -7209093925760900184 -3074535388746323647 4192165136570849301 -4982567662887754137 -2183334794850722773 -1128867958265892038 -8178749178744835166 -44295258593529026 -1558680744311095514 2546787322119424553 5065071971284652669 -3251528159855593609 7556411317365620379 6889496862937626144 4992495748120220320 -5941581661518455200 4241068898886991584 7051253453511838952 8598119903126676232 -2044610599865497896 7609026581798071416 -7060094893795927120 6113944994521256560 -6921494437424018544 7997542232727042640 1547111508108054984 8681471644717175912 8532745010369946808 -579594246260120616 5987671438459531168 7882471033257892384 710260103759341792 -4491641115798053024 1142294965785472142 6024044289023845670 6983102811887085026 595188067774992538 4585728164504610076 -7476357966603261812 -9069289897043355340 -4729982785444592732 5123990692961342094 8745833453856777318 -7750178190592454798 8657194176188986026 3662452944311377200 -9111911183448530960 3778946402018653072 -609044596512701360 3363144595576350116 -6813404767314510220 -8393943092746090948 6891724330100299212 -4663295413508953192 -6450461787350457864 -8889966401427975672 7334308068733720680 -5788482309703602252 562437894637317444 -6291317699851673588 -3584806004156502308 -2847727991927754064 4101030763084365680 1486038994365015312 275719021401195472 5128659183554629414 1582722279665842846 -7601655237026035638 -9020614327127339678 
1 86 3741 109736 2441626 43949268 666563898 8760554088 101841441273 1063677275518 10104934117421 88188515933856 712857170465336 5373846361969456 38000770702498296 253338471349988640 1599199100396803290 -8851549471328731876 -434396440838408558 5389301196972732784 -8599656863312256116 -4757470869898994152 -3014887514098324340 1883783910937913200 5481061249891430514 -5398121018412988324 8171742546129944890 -1629463950605290976 -3940801790127131208 -1497346015616649040 409088298039362552 -6800005627721537632 8572203057241690337 -5682375879897011978 7781800530924785501 5598465736074062728 4469597777808170690 -3709151400936664476 -3753446659530193502 -5312127403841289016 -2765340081721864463 2299731889562788206 -951796270292805403 6604615047072814976 -4952632163699110496 39863584421109824 -5901718077097345376 -1660649178210353792 5390604275301485160 -4458019895281390224 -6502630495146888120 1106396086651183296 -5953698807144743824 160246187376512736 -6761248250047505808 1236293982679536832 2783405490787591816 -6981866938204783888 1550878072165162920 971283825905042304 6958955264364573472 -3605317776087085760 -2895057672327743968 -7386698788125796992 -6244403822340324850 -220359533316479180 6762743278570605846 7357931346345598384 -6503084562859343156 4467301544246946648 -4601988352796408692 9114772935468550192 -4207980445279659330 4537853008577117988 -3212325182015336810 5444868994173649216 9107321938485026416 -4589244963504544 3774357157055148528 3165312560542447168 6528457156118797284 -284947611195712936 -8678890703941803884 -1787166373841504672 -6450461787350457864 5545820499008635888 -3344145902419339784 3990162166314380896 -1798320143389221356 -1235882248751903912 -7527199948603577500 7334738120949471808 4487010129021717744 8588040892106083424 -8372664187238452880 -8096945165837257408 -2968285982282627994 -1385563702616785148 -8987218939642820786 438910806939391152 
1 87 3828 113564 2555190 46504458 713068356 9473622444 111315063717 1174992339235 11279926456656 99468442390512 812325612855848 6186171974825304 44186942677323600 297525414027312240 1896724514424115530 -6954824956904616346 -7389221397743024904 -1999920200770292120 7847167009627003380 3089696139728009228 74808625629684888 1958592536567598088 7439653786459028602 2041532768046040278 -8233468759533566448 8583811363570694192 4643009573443562984 3145663557826913944 3554751855866276496 -3245253771855261136 5326949285386429201 -355426594510582777 7426373936414202724 -5421904401221286164 -952306623413115474 -4661458024349779950 -8414904683879973452 4719711985988289148 1954371904266424685 4254103793829212891 3302307523536407488 -8539821503100329152 4954290406910111968 4994153991331221792 -907564085766123584 -2568213263976477376 2822391011325007784 -1635628883956382440 -8138259379103270560 -7031863292452087264 5461181974112720528 5621428161489233264 -1139820088558272544 96473894121264288 2879879384908856104 -4101987553295927784 -2551109481130764864 -1579825655225722560 5379129609138850912 1773811833051765152 -1121245839275978816 -8507944627401775808 3694395623967450958 3474036090650971778 -8209964704487973992 -852033358142375608 -7355117921001718764 -2887816376754772116 -7489804729551180808 1624968205917369384 -2583012239362289946 1954840769214828042 -1257484412800508768 4187384581373140448 -5152037553851384752 -5156626798814889296 -1382269641759740768 1783042918782706400 8311500074901503684 8026552463705790748 -652338240236013136 -2439504614077517808 -8889966401427975672 -3344145902419339784 -6688291804838679568 -2698129638524298672 -4496449781913520028 -5732332030665423940 5187212094440550176 -5924793858319529632 -1437783729297811888 7150257162808271536 -1222407024430181344 9127391883442112864 6159105901159484870 4773542198542699722 -4213676741100121064 -3774765934160729912 
1 88 3916 117480 2672670 49177128 762245484 10235867928 121550931645 1296543270880 12576469727536 112044912118048 924370524973896 7110542499799200 51297485177122800 348822899204435040 2245547413628550570 -4709277543276065776 6348245132690460936 4348324931920168816 -6251252132162379420 -3161555992434370192 -3086747366804685304 -1128154830237087216 6311498956221941386 8353031724267981664 119562964734415216 8703374328305109408 -5100360171960879224 -1954696614133965280 1600055241732311216 -1645198530122949920 3681750755263479281 3326324160752896504 -7694045976542452388 5330793695945813064 4378487072532697590 -282970951817082360 -8697875635697055812 -3978163649708766664 -2023791745442341979 2230312048386870912 5532619571923278400 -3007201931177050752 1947088475733061216 6941242467064283008 6033678381298159424 3465465117321682048 6287856128646689832 4652227244690307392 -3486032134412963168 7928848646844501184 -5056713452752329904 564714708736903360 -575105379821369184 -478631485700104896 2401247899208751208 -1700739654087176576 -4251849135217941440 -5831674790443664000 -452545181304813088 1321266651746952064 200020812470973248 -8307923814930802560 -4613528190963351602 -1139492100312379824 9097287268909197800 8245253910766822192 890135989765103428 -1997680386989668688 8959258957168702120 -7862516910623480112 8001214923723781558 -8490688380770942016 8698571280138100832 -5560788212198310336 7733918307659856528 2577291508844967232 1195021867085226464 2978064785867932864 -7157179212940115068 869373250765675680 217035010529662544 -2222469603547855264 7334308068733720680 3990162166314380896 -2698129638524298672 -5396259277048597344 8554035014747434244 2821702984082010304 8008915078522560480 2084121220203030848 646337490905218960 7796594653713490496 6574187629283309152 -2745164560984129600 3413941340175355270 8187483538718054992 3973806797617933928 199040863457204016 
1 89 4005 121485 2794155 51971283 814216767 11050084695 132601016340 1429144287220 14005614014756 126050526132804 1050421051106700 8160963550905900 59458448728028700 408281347932463740 2653828761561014310 -2055448781715051466 4292796350975409470 8641121282895578286 2389869150733198866 -771686841701171326 -3858434208505856630 -4986589038742943846 1324909917478997540 -8768802431962572412 -8649239467228157196 54134861076952212 -5046225310883927012 -7000921925017892292 -5400866683285581076 -7046065213408530996 -3364314458145051715 -37990297392155211 -7732036273934607599 -2401242577988794535 1977244494543903055 1694273542726820695 -7003602092970235117 7464978331030549835 5441186585588207856 7671498633975078768 -5242625867811194448 -8249827798988245200 -6302739323255183984 638503143809099024 6672181525107258448 -8309097431280611120 -2021241302633921288 2630985942056386104 -855046192356577064 7073802454487924120 2017089001735594216 2581803710472497576 2006698330651128392 1528066844951023496 3929314744159774704 2228575090072598128 -2023274045145343312 -7854948835589007312 -8307494016893820400 -6986227365146868336 -6786206552675895088 3352613706102853968 -1260914484860497634 -2400406585172877458 6696880683736320342 -3504609479206409082 -2614473489441305654 -4612153876430974342 4347105080737727778 -3515411829885752334 4485803093838029224 -4004885286932912792 4693685993205188040 -867102218993122296 6866816088666734232 -9002636476197850152 -7807614609112623688 -4829549823244690824 6460015037524745724 7329388288290421404 7546423298820083948 5323953695272228684 -5788482309703602252 -1798320143389221356 -4496449781913520028 8554035014747434244 -1338674044214683128 1483028939867327176 -8954800055319663960 -6870678835116633112 -6224341344211414152 1572253309502076344 8146440938785385496 5401276377801255896 8815217717976611166 -1444042817014885458 2529763980603048470 2728804844060252486 
1 90 4095 125580 2919735 54891018 869107785 11919192480 144520208820 1573664496040 15579278510796 141629804643600 1192050855750300 9353014406656200 68811463134684900 477092811067148640 3130921572628162950 1075472790913111484 5368269141888520954 -4437353648925452376 -2047484498192253510 -2819171339893424836 -6677605548399281466 6782549486567326304 8107459404046323844 -661343027916248568 9136161578565145852 9190296439642098064 4144071128758171052 -2856850796259721240 -8257717479545302316 3142961380755718304 -221353077389333411 -259343374781488622 -7991379648716096221 8054121847004660860 -8415377732160987701 -6721104189434167006 4722037791305149493 -6259727951373852288 -818541365785644432 6852957268189434336 1610331400378239888 -6639496398610005312 5504508351844362320 6143011495653461344 -5631551052948831824 4506095589480108672 2484854286846187384 5115840228902573488 4260794036545996424 -7112147582675631072 -5095058580940036856 -2513254870467539280 -506556539816410888 1021510305134612608 4950825049294387312 7179400139366985440 5156126094221642128 -2698822741367365184 7440427315448366032 454199950301497696 -6332006602374397392 -2979392896271543424 -4240307381132041058 -6640713966304918516 56166717431401826 -3448442761775007256 -6062916251216312910 7771673946062264364 -6327965046909559474 8603367196914239808 -5357573782957282584 9084285003819356240 -4668773076685007336 -5535875295678129632 1330940792988604600 -7671695683209245552 2967433781387682376 -1862116041857008448 4597898995667737276 -6519456789751392936 1026966509068691012 6350920204340919696 562437894637317444 -1235882248751903912 -5732332030665423940 2821702984082010304 1483028939867327176 2966057879734654352 -5988742175585009608 5587323063007908896 -637018281203505256 935235028298571088 9081675967083956584 -3963791728824339136 4851425989152272030 3407383172137386572 5937147152740435042 8665951996800687528 
1 91 4186 129766 3049501 57940519 927048304 12846240784 157366449604 1731030945644 17310309456440 158940114100040 1350990969850340 10704005376506540 79515468511191440 556608279578340080 3687529852206503030 4763002643119614514 -8315472288701416148 5693918136082683092 3646433637890429582 827262297997004746 -5850343250402276720 932206236165049584 9039665640211373428 8378322612295124860 -932259882849280904 8258036556792817160 -6044636388158563404 -8901487184418284644 1287539409745964656 4430500790501682960 4209147713112349549 3949804338330860927 -4041575310385235294 4012546536619425566 -4402831195541562135 7322808688733822475 -6401897593670579648 5785118528665119680 4966577162879475248 -6627209642640642032 -5016878242262402144 6790369432837144160 -6151866289028045136 -8854793374583792 -5640405846323415616 -1134310256843306944 1350544030002880440 6466384258905453928 -7719565778258101264 3615030712775819280 -1480027868164217576 -3993282738631756856 -4499839278448167744 -3478328973313555136 1472496075980832176 8651896215347817616 -4638721764140091872 -7337544505507457056 102882809940908976 557082760242406672 -5774923842131990720 -8754316738403534144 5452119954173976414 -1188594012130942102 -1132427294699540276 -4580870056474547532 7802957766018691174 -2872112361628596078 -9200077408538155552 -596710211623915744 -5954283994581198328 3130001009238157912 -1538772067446849424 -7074647363124979056 -5743706570136374456 5031341820363931608 7998775601751613984 6136659559894605536 -7712185518147208804 4215101765810949876 5242068274879640888 -6853755594488991032 -6291317699851673588 -7527199948603577500 5187212094440550176 8008915078522560480 -8954800055319663960 -5988742175585009608 6469259722539532400 -6390161288162110320 -7027179569365615576 -6091944541067044488 2989731426016912096 -974060302807427040 3877365686344844990 7284748858482231562 -5224848062486885012 3441103934313802516 
1 92 4278 134044 3183545 61124064 988172368 13834413152 171200862756 1902231808400 19212541264840 178152655364880 1529143625215220 12233149001721760 91748617512913200 648356897091253280 4335886749297756310 9098889392417370824 783417103715954676 6477335239798637768 -8322975196020484266 -7495712898023479520 5100687925283795376 6032894161448844960 -3374184272049333228 5004138340245791632 4071878457396510728 -6116829059520223728 6285278626030764484 -2616208558387520160 -1328669148641555504 3101831641860127456 7310979354972477005 -7185960380406213684 7219208382918102638 -7214989154172023412 6828923723995966069 -4295011660979763072 7749834819059208896 -4911790725985223040 54786436894252208 -6572423205746389824 6857442625700759648 -4798932015171647808 7495945769509858672 7487090976135274880 1846685129811859264 712374872968552320 2062918902971432760 8529303161876886688 809737383618785424 4424768096394604704 2944740228230387128 -1048542510401369728 -5548381788849537472 -9026710762163092608 -7554214686182260432 1097681529165557184 -3541040234974534688 7568159333227559872 7671042143168468848 8228124903410875520 2453201061278884800 -6301115677124649344 -848995722950672930 -2037589735081615032 -3170017029781155308 -7750887086255702840 52070679762988334 -2820041681865607744 6426624983305788320 5829914771681872576 -124369222899325752 3005631786338832160 1466859718891982736 -5607787644232996320 7095249859340180840 -6320152394005439168 1678623207746174816 7815282767640780352 103097249493571548 4318199015304521424 -8886476783525389304 2706511695695171280 -3584806004156502308 7334738120949471808 -5924793858319529632 2084121220203030848 -6870678835116633112 5587323063007908896 -6390161288162110320 5666421497385330976 -1360758071980284600 -7452702613047329088 -4462971187030416992 -5437031489837844032 -1559665803492999042 5725083054989232520 500234992502347508 3941338926816150024 
1 93 4371 138415 3321960 64446024 1052618392 14887031544 186087894300 2088319702700 21300860967540 199453516332420 1728597141547640 13961746143269400 105710363656182600 754067260747435880 5089954010045192190 -4257900671246988602 -3474483567531033926 3002851672267603842 -5320123523752880424 5630907651933191672 -7715148496492564568 -1682254335043719608 -5056438607093052836 -52300266847261204 4019578190549249524 -2097250868970974204 4188027757059790280 1571819198672270120 243150050030714616 3344981691890842072 -7790783026846232539 3470000666457105393 -7757535024334343585 3474219895203184619 -8143600454510400928 6008131958219387616 -4688777296430955104 8846176051293373472 8900962488187625680 2328539282441235856 9185981908141995504 4387049892970347696 -6563748411229345248 923342564905929632 2770027694717788896 3482402567686341216 5545321470657773976 -4372119441174890952 -3562382057556105528 862386038838499176 3807126267068886304 2758583756667516576 -2789798032182020896 6630235279364438112 -923979406817822320 173702122347734864 -3367338112626799824 4200821220600760048 -6574880709940322720 1653244193470552800 4106445254749437600 -2194670422375211744 -3043666145325884674 -5081255880407499706 -8251272910188655014 2444584077265193762 2496654757028182096 -323386924837425648 6103238058468362672 -6513591243559316368 -6637960466458642120 -3632328680119809960 -2165468961227827224 -7773256605460823544 -678006746120642704 -6998159140126081872 -5319535932379907056 2495746835260873296 2598844084754444844 6917043100058966268 -1969433683466423036 737078012228748244 -2847727991927754064 4487010129021717744 -1437783729297811888 646337490905218960 -6224341344211414152 -637018281203505256 -7027179569365615576 -1360758071980284600 -2721516143960569200 8272525316701653328 3809554129671236336 -1627477360166607696 -3187143163659606738 2537939891329625782 3038174883831973290 6979513810648123314 
1 94 4465 142880 3464840 67910864 1120529256 16007560800 202095455100 2290415157800 23591276125340 223044792457760 1951641934005400 15913388077274800 121623751733457400 875691012480893280 5965645022526085470 1707744351279096868 -1766739216251937058 1236112456015666784 -4084011067737213640 1546896584195978032 -6168251912296586536 -7850506247340306144 5539799219276192636 5487498952428931432 -8939666930731370660 7409826274007206752 -6848890042642554584 -5277070843970284464 -5033920793939569848 -1688939102048727776 8967021944814591301 -6009721462437854922 4679487586937353109 8153707482140537728 10107027630136800 6018238985849524416 1329461689418569312 -8271106332997608832 629856155190016848 2958395437631252704 -6302366727936303408 -1915316834965955712 -8479065246195300960 -7555722681289371328 -4785694986571582432 -1303292418885241216 4242029051772532760 -130090389402358192 -3692472446958463720 -2830086408119964544 977039858948921760 3735623615616438336 945825583434417440 7576060862798855552 6652081455981033232 6825783578328768096 3458445465701968272 7659266686302728320 1084385976362405600 2737630169832958400 6844075424582396000 4649405002207184256 1605738856881299582 -3475517023526200124 6719954139994696478 9164538217259890240 -6785551099421479280 -7108938024258904928 -1005699965790542256 -7519291209349858624 4289492397901050872 657163717781240912 -1508305243446586312 9165182224802141760 8487175478681499056 1489016338555417184 -3830519593824489872 -1334772758563616576 1264071326190828268 8181114426249794536 6211680742783371500 6948758755012119744 4101030763084365680 8588040892106083424 7150257162808271536 7796594653713490496 1572253309502076344 935235028298571088 -6091944541067044488 -7452702613047329088 8272525316701653328 -1901693440306244960 1907860689364991376 280383329198383680 -2906759834461223058 -368819943131597276 2669354940700376014 -8797875322361052288 
1 95 4560 147440 3612280 71523144 1192052400 17199613200 219295068300 2509710226100 26100986351440 249145778809200 2200787712814600 18114175790089400 139737927523546800 1015428940004440080 6981073962530525550 8688818313809622418 6922079097557685360 8158191553573352144 4074180485836138504 5621077070032116536 -547174842264470000 -8397681089604776144 -2857881870328583508 2629617082100347924 -6310049848631022736 1099776425376184016 -5749113617266370568 7420559612472896584 2386638818533326736 697699716484598960 -8782022412410361355 3655000198861335339 8334487785798688448 -1958548805770325440 -1948441778140188640 4069797207709335776 5399258897127905088 -2871847435869703744 -2241991280679686896 716404156951565808 -5585962570984737600 -7501279405950693312 2466399421563557344 -5089323259725813984 8571725827412155200 7268433408526913984 -6936281613410104872 -7066372002812463064 7687899623938624832 4857813215818660288 5834853074767582048 -8876267383325531232 -7930441799891113792 -354380937092258240 6297700518888774992 -5323259976492008528 -1864814510790040256 5794452175512688064 6878838151875093664 -8830275752001499552 -1986200327419103552 2663204674788080704 4268943531669380286 793426508143180162 7513380648137876640 -1768825208311784736 -8554376307733264016 2783429741717382672 1777729775926840416 -5741561433423018208 -1452069035521967336 -794905317740726424 -2303210561187312736 6861971663614829024 -3097596931413223536 -1608580592857806352 -5439100186682296224 -6773872945245912800 -5509801619055084532 2671312807194710004 8882993549978081504 -2614991768719350368 1486038994365015312 -8372664187238452880 -1222407024430181344 6574187629283309152 8146440938785385496 9081675967083956584 2989731426016912096 -4462971187030416992 3809554129671236336 1907860689364991376 3815721378729982752 4096104707928366432 1189344873467143374 820524930335546098 3489879871035922112 -5307995451325130176 
1 96 4656 152096 3764376 75287520 1267339920 18466953120 237762021420 2747472247520 28848458598960 277994237408160 2478781950222760 20592957740312160 160330885263858960 1175759825268299040 8156833787798824590 -1601091972101104608 5320987125456580752 -4967565394679618720 -893384908843480216 4727692161188636320 4180517318924166320 -4217163770680609824 -7075045641009193332 -4445428558908845408 7691265666169683472 8791042091545867488 3041928474279496920 -7984255986957158112 -5597617168423831376 -4899917451939232416 4764804209359957845 8419804408221293184 -1692451879689569984 -3651000685459895424 -5599442463600084064 -1529645255890748288 3869613641237156800 997766205367453056 -1244225075312233840 -527820918360668032 -6113783489345405632 4831681178413452672 7298080599977010016 2208757340251196032 -7666260906046200384 -397827497519286400 -7334109110929391272 4046262959967697280 -6712581489803229504 -1854768273984569216 3980084800783012832 -4896182582542518400 5620119691275919424 5265738754183661184 -6883304800637115440 6240179296580427648 4375364785790387392 -8276927112406476160 -1398088960531382496 8218379361176669568 6232179033757566016 8895383708545646720 -5282416833494524610 -4488990325351344448 3024390322786532192 1255565114474747456 -7298811193258516560 -4515381451541133888 -2737651675614293472 -8479213109037311680 8515461929150272600 7720556611409546176 5417346050222233440 -6167426359872489152 9181720782423838928 7573140189566032576 2134040002883736352 -4639832942362176448 8297109512292290636 -7478321754222550976 1404671795755530528 -1210319972963819840 275719021401195472 -8096945165837257408 9127391883442112864 -2745164560984129600 5401276377801255896 -3963791728824339136 -974060302807427040 -5437031489837844032 -1627477360166607696 280383329198383680 4096104707928366432 8192209415856732864 -9065189784385675378 -8244664854050129280 -4754784983014207168 8383963639370214272 
